Gene	log2FC	pvalue	FDR	direction
ILMN_1651310	0.00020686166666639139	0.9986450273893808	0.999531617746777	Not Sig
ILMN_1651315	0.42974970333333395	0.0007063937698404192	0.011404964739023539	Up
ILMN_1651316	-0.06502661400000065	0.5309738056606914	0.7883287973322869	Not Sig
ILMN_1651325	-0.040743109999999305	0.758247644587328	0.9101126394209497	Not Sig
ILMN_1651328	-0.15700555966666752	0.05939265813129404	0.227638975198514	Not Sig
ILMN_1651329	0.13071647566666655	0.23509035526891536	0.5300821947029145	Not Sig
ILMN_1651330	0.07074420900000078	0.5396474312869194	0.7940411101532224	Not Sig
ILMN_1651336	-0.44996508599999974	0.0025451135265883566	0.026254738490153067	Down
ILMN_1651339	0.13098737666666693	0.026503933256239173	0.13254207975540833	Not Sig
ILMN_1651341	-0.21248437433333311	0.16125311731562578	0.4281048537872982	Not Sig
ILMN_1651343	1.2347960796666655	0.0006415545421107771	0.010759855784742135	Up
ILMN_1651346	-0.01075258666666734	0.8203792477460384	0.9368670521468335	Not Sig
ILMN_1651347	0.4231720733333333	0.0013879137514442644	0.01757008931049646	Up
ILMN_1651351	-0.1976294643333345	0.05132444233266821	0.20666071307122882	Not Sig
ILMN_1651354	-1.0198144656666672	0.00012130731093006217	0.0041238154464852406	Down
ILMN_1651358	-0.1215572379999994	0.22718537575819936	0.5197931724278406	Not Sig
ILMN_1651364	-0.20301973533333229	0.32312145576676077	0.6256642857487688	Not Sig
ILMN_1651365	0.04210253766666572	0.7051302974134928	0.8863921499848195	Not Sig
ILMN_1651369	0.048781716000000586	0.7510763639392859	0.9063340634945347	Not Sig
ILMN_1651370	0.15558142433333355	0.3976480094480785	0.6913355639619896	Not Sig
ILMN_1651373	-0.07519729433333389	0.49205047595611145	0.762095113411186	Not Sig
ILMN_1651378	0.05823450633333316	0.6808497680455867	0.8735097219826795	Not Sig
ILMN_1651380	0.14014095100000024	0.3351137774570054	0.637510120203035	Not Sig
ILMN_1651385	0.44938867533333493	0.011759225929303303	0.07456178263818264	Up
ILMN_1651388	-0.13197763700000031	0.20263586264108402	0.4885855583805532	Not Sig
ILMN_1651395	0.2201043519999999	0.18781818014594054	0.46762288649777145	Not Sig
ILMN_1651396	-0.09018328300000089	0.17616910181270237	0.4513516311159125	Not Sig
ILMN_1651403	-0.14963977700000086	0.43218856181160664	0.7189920343982659	Not Sig
ILMN_1651404	-0.004951017666666502	0.963036102500676	0.9886125030122702	Not Sig
ILMN_1651405	0.5270998233333337	0.0014984886727699952	0.018413117436728032	Up
ILMN_1651408	0.08460739999999944	0.5040312225845233	0.769929256636378	Not Sig
ILMN_1651415	0.05470047300000047	0.387829002355918	0.6836941202177609	Not Sig
ILMN_1651428	-0.05668593233333308	0.632721497204208	0.848707178044846	Not Sig
ILMN_1651429	-0.26507564333333455	0.07975740577580301	0.27571526141334957	Not Sig
ILMN_1651430	-0.04889739300000073	0.48381911158395935	0.7564700575342549	Not Sig
ILMN_1651433	0.5349428373333325	0.0129903713881971	0.08007589886935995	Up
ILMN_1651435	-0.1228981383333334	0.2620184887713977	0.5617582786592817	Not Sig
ILMN_1651437	0.04930968366666555	0.5338656043553627	0.7899603432967008	Not Sig
ILMN_1651438	-0.34124853166666647	0.04187605779519872	0.18050774871756364	Down
ILMN_1651447	-0.11694417333333362	0.05168078075560147	0.2077948645237119	Not Sig
ILMN_1651453	0.08839379533333425	0.5569303243531265	0.8047176257444094	Not Sig
ILMN_1651456	-0.06936233366666755	0.5455158579541596	0.7974391253928521	Not Sig
ILMN_1651457	-0.0460256466666662	0.8012998496419902	0.9293200286059001	Not Sig
ILMN_1651464	-0.24518434633333452	0.10766314046449195	0.3343394938357742	Not Sig
ILMN_1651466	-0.18282819033333286	0.019693289874255403	0.10722447963026396	Not Sig
ILMN_1651470	-0.13166679933333292	0.052103020240524205	0.20895978988968456	Not Sig
ILMN_1651477	-0.025888068666667152	0.7837688289678905	0.9213889906270305	Not Sig
ILMN_1651486	0.13154395199999858	0.5828848098031529	0.8195659092363894	Not Sig
ILMN_1651488	0.022209931666666627	0.881152961465553	0.9600549125060429	Not Sig
ILMN_1651490	-0.011620599666667175	0.9279030889490957	0.9761232645928224	Not Sig
ILMN_1651492	0.013034717000000029	0.9144191837932154	0.9716375661726281	Not Sig
ILMN_1651495	-0.16990626866666592	0.14546489272347488	0.4027420345854831	Not Sig
ILMN_1651496	-0.7964768389999994	2.3178665138071012e-05	0.0018593301627730144	Down
ILMN_1651498	-1.624947616	6.331239107119665e-05	0.0029567449129281054	Down
ILMN_1651499	0.11255679166666521	0.5186110943340453	0.779885499016037	Not Sig
ILMN_1651501	-0.11859541100000026	0.4531682810137382	0.7339433426291656	Not Sig
ILMN_1651504	-0.20782203233333263	0.03139764435760464	0.14871443324685227	Not Sig
ILMN_1651506	-0.2913174543333339	0.05167706255542767	0.2077948645237119	Not Sig
ILMN_1651507	-0.10482512166666691	0.5367180176081888	0.7921741487545152	Not Sig
ILMN_1651508	-0.33493037266666636	0.018689409555214368	0.10339673747511165	Down
ILMN_1651513	-0.3526028366666658	0.024578512820821796	0.12581262546282596	Down
ILMN_1651520	-0.1813430140000003	0.15697779671427547	0.42137458051287696	Not Sig
ILMN_1651532	0.108655467666666	0.1781238716330064	0.4540292790983698	Not Sig
ILMN_1651535	0.15461302899999918	0.1716774229538937	0.44461134970727556	Not Sig
ILMN_1651536	-0.19652001033333377	0.0077629949058713515	0.05573552238127796	Not Sig
ILMN_1651538	-0.5873948869999994	0.008176298466062987	0.05777266018855826	Down
ILMN_1651543	0.1619744546666677	0.21165439772261074	0.4998725099825905	Not Sig
ILMN_1651544	0.3216328633333321	0.035494904238938925	0.16166293730005996	Up
ILMN_1651547	0.0938470753333327	0.17568384107197083	0.45048008368035286	Not Sig
ILMN_1651554	-0.039812206333333044	0.6214968650384852	0.8417100481303329	Not Sig
ILMN_1651557	0.12055418000000095	0.02188656570143804	0.11585386856099834	Not Sig
ILMN_1651563	0.12844832433333409	0.35339491126837974	0.6534456307322457	Not Sig
ILMN_1651565	0.1960208630000002	0.06437124772738542	0.24001221528114358	Not Sig
ILMN_1651567	-0.17284695433333397	0.26005553471138276	0.5596134490066534	Not Sig
ILMN_1651568	0.07748939299999957	0.6325248201924925	0.8485561534047876	Not Sig
ILMN_1651569	0.00752156200000087	0.872862311185843	0.9566369719229744	Not Sig
ILMN_1651574	-0.017328340999998915	0.778200056138666	0.9187235040878423	Not Sig
ILMN_1651576	-0.13050131066666637	0.24485442246006328	0.5414908852720958	Not Sig
ILMN_1651582	0.046098186999999236	0.6469326000089018	0.8556555424183944	Not Sig
ILMN_1651584	-0.07263514666666726	0.6073081255109918	0.8338325052726375	Not Sig
ILMN_1651597	0.04872413533333386	0.4500845816554872	0.7319057262806884	Not Sig
ILMN_1651599	0.08181703333333434	0.21865029134612093	0.508800195917476	Not Sig
ILMN_1651604	0.04038465333333363	0.6312651470171812	0.8479001611279864	Not Sig
ILMN_1651606	-0.33049967666666724	0.06896599903607997	0.25112711533242543	Not Sig
ILMN_1651608	-0.11783648833333338	0.045482226064571	0.19082157899221242	Not Sig
ILMN_1651609	-0.13606324633333244	0.32084672975806405	0.6234422338371199	Not Sig
ILMN_1651610	0.2550126616666679	0.12180858395289992	0.3612608328937856	Not Sig
ILMN_1651617	0.18149553633333237	0.2252931978059941	0.5173115857790598	Not Sig
ILMN_1651624	0.2152999643333331	0.056480003359021654	0.2202040546323221	Not Sig
ILMN_1651628	-0.3511990166666674	0.011524554100082957	0.07351796030509516	Down
ILMN_1651636	0.06413539999999873	0.5033899072889506	0.7697200857825294	Not Sig
ILMN_1651637	-0.08118586933333294	0.41031015333856363	0.701317930057655	Not Sig
ILMN_1651641	0.04242036966666696	0.7219915812715333	0.8932149339356894	Not Sig
ILMN_1651642	0.12412640166666744	0.37886664117780405	0.6762244550003764	Not Sig
ILMN_1651643	0.07589249833333245	0.4145014262310486	0.7042787584720915	Not Sig
ILMN_1651652	0.1095900606666671	0.3449976768938319	0.646393406009189	Not Sig
ILMN_1651656	-2.359101429333334	4.713860585214407e-06	0.0009453412946594309	Down
ILMN_1651657	-0.18205630033333264	0.14554197815676365	0.40277485437189137	Not Sig
ILMN_1651660	-0.16286864099999931	0.44567864440409943	0.7288245466303411	Not Sig
ILMN_1651662	0.18233489033333328	0.09270383704224162	0.30377485112708325	Not Sig
ILMN_1651664	0.14956724000000055	0.28088935453350766	0.5820404614869751	Not Sig
ILMN_1651672	0.05067768233333325	0.7218941013939371	0.8931928156685297	Not Sig
ILMN_1651680	-0.20213151333333101	0.061004901053820566	0.23160419380901562	Not Sig
ILMN_1651681	0.06993813799999948	0.27679409818224454	0.5777698198378761	Not Sig
ILMN_1651684	-0.602722704333333	0.00030288760729653083	0.00694234831685285	Down
ILMN_1651685	-0.09674620200000117	0.3182019150453661	0.6212271576977749	Not Sig
ILMN_1651690	0.07466586600000014	0.6221538873676233	0.8421659018451895	Not Sig
ILMN_1651692	-0.4447975546666676	0.008341719190929953	0.058576525379918996	Down
ILMN_1651693	0.048889530333332765	0.6438461344472071	0.8539593342009584	Not Sig
ILMN_1651699	0.4716802189999978	0.008039997015808435	0.05714485859733555	Up
ILMN_1651705	-0.23273233133333626	0.020261171727889885	0.10958220099497137	Not Sig
ILMN_1651708	0.07430959566666662	0.4957849406215778	0.764771315308235	Not Sig
ILMN_1651710	0.8068110010000007	0.007750087069748814	0.05569514189513548	Up
ILMN_1651711	-0.02450837266666639	0.8282045975501788	0.9398784750311926	Not Sig
ILMN_1651712	-0.39663288033333455	0.0037545822600339725	0.03405978476657472	Down
ILMN_1651715	0.04041257566666623	0.6029250041647647	0.8314511979192107	Not Sig
ILMN_1651717	-0.07932390133333289	0.4404261511607085	0.72503903027993	Not Sig
ILMN_1651719	-0.02927569000000041	0.3858527034487663	0.6819816070669595	Not Sig
ILMN_1651727	0.001527710000000404	0.9852958470417971	0.9951514168995171	Not Sig
ILMN_1651735	-0.2551629166666647	0.000146760924553326	0.004529005752621491	Not Sig
ILMN_1651737	0.08137413266666726	0.4856791085041055	0.7577017064471405	Not Sig
ILMN_1651741	-0.10786710866666738	0.4911948994313249	0.761434179903569	Not Sig
ILMN_1651745	-0.21304300000000165	0.08861299122735918	0.29532404766394893	Not Sig
ILMN_1651752	-0.062246126666665624	0.5785162455551924	0.8171880966446222	Not Sig
ILMN_1651758	-0.006820120666667151	0.9590098624385615	0.9874055800087147	Not Sig
ILMN_1651760	-0.10680540833333385	0.1431952170749018	0.39893288554145534	Not Sig
ILMN_1651763	-0.011043507666665064	0.9440585477122039	0.9820683372950929	Not Sig
ILMN_1651767	-0.012808205666667405	0.866682937090596	0.9544154860294616	Not Sig
ILMN_1651769	-0.3026707349999995	0.03543868245066861	0.16146905416317353	Down
ILMN_1651771	-0.1363516243333338	0.07659981673832524	0.26916616877788685	Not Sig
ILMN_1651776	-0.48838075533333125	0.007736649324944664	0.05568092335273738	Down
ILMN_1651787	0.022243098000000572	0.8690427576618842	0.955084077293844	Not Sig
ILMN_1651788	-0.013634226666665583	0.8172032481993019	0.9360609008453203	Not Sig
ILMN_1651789	-0.11525187499999934	0.6335717903506931	0.849037041293668	Not Sig
ILMN_1651792	-0.07244974099999979	0.19268926795936334	0.47445708055075003	Not Sig
ILMN_1651799	-0.15313933333333019	0.03906323816057605	0.17222669380405953	Not Sig
ILMN_1651800	0.384713024333335	0.005550511244430139	0.044262023268249094	Up
ILMN_1651806	0.0006248930000003483	0.9837100885596735	0.9949641211597753	Not Sig
ILMN_1651811	-0.05093791166666595	0.39166841375472145	0.6868716384159387	Not Sig
ILMN_1651817	0.050664299333334384	0.39654408640713984	0.6902640994215044	Not Sig
ILMN_1651819	-0.28361643999999764	0.017233846298721003	0.09765065166386146	Not Sig
ILMN_1651826	0.369130526666666	0.005191449094924964	0.04222529380981857	Up
ILMN_1651828	-0.5884977363333359	0.0012247536500566438	0.016216245641444083	Down
ILMN_1651832	0.506114412666669	0.001729753850013899	0.020235211458075553	Up
ILMN_1651838	0.07298010866666615	0.5766179606284626	0.8162614824324878	Not Sig
ILMN_1651846	0.056441658666667394	0.5225410437567686	0.7827643323346387	Not Sig
ILMN_1651848	-0.15694626799999956	0.049889123351597835	0.20274481226259292	Not Sig
ILMN_1651850	0.16650635000000058	0.10996785888618332	0.3388938484911446	Not Sig
ILMN_1651865	0.034966614333335144	0.8495857489986894	0.9482424058328222	Not Sig
ILMN_1651872	0.7805219466666689	0.0002869783798828842	0.006771258451620692	Up
ILMN_1651878	-0.15245371099999971	0.19106032416649799	0.4719351596469765	Not Sig
ILMN_1651886	-0.07141756999999949	0.5902620823718666	0.8241946960453431	Not Sig
ILMN_1651899	-0.043470346666667936	0.6960049569109953	0.8810500508815521	Not Sig
ILMN_1651900	-0.023691127999999395	0.8719474205576222	0.956368556332653	Not Sig
ILMN_1651902	-0.27225420733333294	0.07904488698395579	0.2741938343919182	Not Sig
ILMN_1651903	-0.03147551500000034	0.7063194858825662	0.8866807015558562	Not Sig
ILMN_1651905	-0.08781229666666679	0.423323346648468	0.7117272330387989	Not Sig
ILMN_1651913	0.05526832233333323	0.6790132629033158	0.8725217145108123	Not Sig
ILMN_1651916	-0.08349892100000034	0.3447081611691958	0.6461724328799903	Not Sig
ILMN_1651936	0.21011087800000006	0.03592341683450034	0.16284639743259313	Not Sig
ILMN_1651938	0.1380776060000013	0.28169929407290834	0.5830247487197219	Not Sig
ILMN_1651940	0.1780839793333353	0.1072627479075455	0.3335778384177072	Not Sig
ILMN_1651943	-0.26700244066666823	0.2888682552466925	0.590697186912061	Not Sig
ILMN_1651944	-0.08117671333333298	0.7062587297510358	0.8866454894967684	Not Sig
ILMN_1651949	-0.08328371999999895	0.6560743860918989	0.8604157886124411	Not Sig
ILMN_1651950	-0.03515328666666839	0.6934087816881404	0.8798607967887278	Not Sig
ILMN_1651958	0.04417538933333365	0.6713811148437869	0.8684941013652859	Not Sig
ILMN_1651964	-0.5831639846666663	0.001028406764144243	0.014445328740539148	Down
ILMN_1651966	0.2926604580000003	0.003051498138831695	0.02967309473357941	Not Sig
ILMN_1651967	-0.1023991793333332	0.38560083284715907	0.6817911571360965	Not Sig
ILMN_1651980	-0.07890291433333374	0.5883169380925497	0.8230695758474742	Not Sig
ILMN_1651984	-1.7513905120000004	0.0038272374318888483	0.03449377534853618	Down
ILMN_1651987	0.7421199379999983	0.0013413992993862366	0.017183995913842832	Up
ILMN_1652000	0.33576018566666743	0.06841422265887175	0.24969449510460615	Not Sig
ILMN_1652003	-0.010313493333335089	0.9285774446053965	0.9763116290563861	Not Sig
ILMN_1652006	0.25368443766666626	0.033826722519489656	0.15678207004526468	Not Sig
ILMN_1652008	0.78659444	4.3387216001341464e-05	0.002452284844195295	Up
ILMN_1652015	-0.027316285333333745	0.4455344055534007	0.7286894263758091	Not Sig
ILMN_1652017	-0.29212666833333323	0.0460966260927541	0.1924917633679946	Not Sig
ILMN_1652022	-0.1457558316666665	0.33985100814387986	0.6412798016163349	Not Sig
ILMN_1652023	-0.06984251700000144	0.42399599706292895	0.7124106886052265	Not Sig
ILMN_1652024	0.21533734833333362	0.36666039311021936	0.6656677364823954	Not Sig
ILMN_1652037	0.08209741966666684	0.5061781223437372	0.7713506818108398	Not Sig
ILMN_1652056	0.042424513666666996	0.7530647799649521	0.9074141924704403	Not Sig
ILMN_1652065	0.332336338666666	0.004596516015537923	0.038802994229669534	Up
ILMN_1652066	-0.05202292366666672	0.4004479295050141	0.6940185119992549	Not Sig
ILMN_1652072	-1.157935399666667	5.177602688918151e-06	0.0009668016311410332	Down
ILMN_1652073	-0.04209581666667006	0.6052040854524126	0.8325625890425058	Not Sig
ILMN_1652079	-0.2484496183333329	0.2587110629724173	0.5579968526989659	Not Sig
ILMN_1652081	0.07089912066666582	0.6424611213877138	0.8532960142230261	Not Sig
ILMN_1652082	-0.16955065700000027	0.08890136663516177	0.29582512856272297	Not Sig
ILMN_1652085	0.0750397963333338	0.45482239782252565	0.7350621070028711	Not Sig
ILMN_1652088	0.07511536099999994	0.3995401552605532	0.6932748556729112	Not Sig
ILMN_1652098	0.10883930299999811	0.3879186763061001	0.6837682752222133	Not Sig
ILMN_1652104	0.026962133999998805	0.7944455558485947	0.9265724164509964	Not Sig
ILMN_1652110	-0.2732719646666677	0.1301766805005445	0.37615431230880525	Not Sig
ILMN_1652113	-0.3087418193333322	0.053597739536549685	0.21287900780749663	Not Sig
ILMN_1652123	0.31268452666666846	0.008475727855535327	0.059262449510739765	Up
ILMN_1652128	-0.7587673133333332	0.00012746784395082007	0.004228785947843896	Down
ILMN_1652132	-0.08536441533333328	0.5258742893865205	0.7852179680679706	Not Sig
ILMN_1652137	-0.1791862223333336	0.16901166713633387	0.44048060538153827	Not Sig
ILMN_1652144	0.06842379066666648	0.5639509091347148	0.8090580586620508	Not Sig
ILMN_1652147	0.11265952533333401	0.4976025449115274	0.7660175713402408	Not Sig
ILMN_1652151	0.08975324400000062	0.5663736428305127	0.8105544157396284	Not Sig
ILMN_1652155	-0.07016149699999907	0.6050962768312119	0.8325625890425058	Not Sig
ILMN_1652160	0.023289766333332906	0.7613467491051996	0.9113539933103757	Not Sig
ILMN_1652161	0.1017090060000001	0.30296768913749333	0.6060114257279893	Not Sig
ILMN_1652163	-0.46177572766666675	0.00397829394730237	0.035264217736365094	Down
ILMN_1652164	0.07176051599999944	0.2802852768354319	0.5814653515405461	Not Sig
ILMN_1652166	-5.3506333332009604e-05	0.9996488858920236	0.999860237087823	Not Sig
ILMN_1652170	0.1096837886666675	0.4253979087151775	0.7134656030594397	Not Sig
ILMN_1652171	0.0013070773333332397	0.9817252913024433	0.9943463248398384	Not Sig
ILMN_1652175	0.054618248666666425	0.5180690326321988	0.7795492136757762	Not Sig
ILMN_1652178	-0.08289772300000031	0.6084063929899574	0.8343476139829231	Not Sig
ILMN_1652181	-0.1819871966666673	0.14882544549168975	0.4075708987061144	Not Sig
ILMN_1652185	0.562418308333335	2.6296640170629852e-05	0.0019792992740060565	Up
ILMN_1652188	0.1233604383333331	0.07304366056238969	0.260680642990357	Not Sig
ILMN_1652196	-0.019665170333333037	0.8894780828922084	0.9632936999829711	Not Sig
ILMN_1652198	-0.011946545333334058	0.9415024205170159	0.9811392738418362	Not Sig
ILMN_1652199	-0.08219311933333362	0.35844258318101896	0.6579083733725619	Not Sig
ILMN_1652205	0.11620909899999976	0.4396857868414551	0.7246305399214061	Not Sig
ILMN_1652206	0.09800434666666646	0.6501492984444305	0.8571026722851599	Not Sig
ILMN_1652207	-0.35555557333333354	0.02054813237453311	0.11062831983320955	Down
ILMN_1652209	0.14019313566666547	0.33876586297199407	0.6404937760546247	Not Sig
ILMN_1652215	-0.2477288686666661	0.0770039537794523	0.27013228643856185	Not Sig
ILMN_1652218	0.13492532733333462	0.4021611763269134	0.6952170952380426	Not Sig
ILMN_1652219	-0.1273810553333341	0.34378596869139544	0.6451970025603029	Not Sig
ILMN_1652223	0.14838416100000007	0.12044841640492066	0.3590079185536786	Not Sig
ILMN_1652230	-0.4289677466666646	0.00026338062508285344	0.006442611484705083	Down
ILMN_1652236	-0.07725205166666615	0.5352000021347001	0.7910532602552064	Not Sig
ILMN_1652237	-0.12655755866666496	0.390178989250116	0.6857754646401643	Not Sig
ILMN_1652242	-0.06425517366666611	0.2968511947313116	0.5994832029363459	Not Sig
ILMN_1652243	0.040270433999999966	0.7472487145702971	0.9046413679102248	Not Sig
ILMN_1652244	0.051000837666666854	0.16235747141335488	0.4297676397506151	Not Sig
ILMN_1652246	-2.057214236	3.178475882620641e-07	0.0004178689427259796	Down
ILMN_1652248	-0.06466989266666623	0.28058838766389255	0.5817115317763017	Not Sig
ILMN_1652249	0.003214704000001234	0.9844561179378679	0.9950570469918095	Not Sig
ILMN_1652254	0.048282663999999365	0.5383051704646225	0.7933377259919114	Not Sig
ILMN_1652259	-0.18257387799999947	0.26104823905831626	0.560991645923995	Not Sig
ILMN_1652276	0.07315303300000053	0.2846077553391504	0.5860635365885143	Not Sig
ILMN_1652277	-0.024520855666666286	0.8979870880365544	0.9663098478797464	Not Sig
ILMN_1652280	-1.6982614320000007	3.6040620475768394e-05	0.002270319139104729	Down
ILMN_1652284	0.16676542666666627	0.1647043256527761	0.4337953589790408	Not Sig
ILMN_1652287	-0.20509513833333237	0.19712174703596572	0.4807916894605829	Not Sig
ILMN_1652291	0.13594990766666726	0.13065457353826465	0.3770055849312732	Not Sig
ILMN_1652297	-0.04042560699999953	0.6938965582204041	0.8799822640009349	Not Sig
ILMN_1652300	0.13285079366666608	0.006855473523443346	0.05111406484587199	Not Sig
ILMN_1652306	0.19766873399999874	0.04591182246947977	0.19202515227532038	Not Sig
ILMN_1652309	-0.6083468976666673	0.004216706299475357	0.03656230601458581	Down
ILMN_1652313	-0.11515743333333539	0.28913630889815084	0.5909791147741154	Not Sig
ILMN_1652314	0.21012790200000175	0.16652391646514972	0.4367640649849367	Not Sig
ILMN_1652319	0.00025453466666647273	0.9982535127483307	0.9994341757133864	Not Sig
ILMN_1652331	0.031383526000001716	0.434398842194633	0.7209198213198519	Not Sig
ILMN_1652333	-0.0012594796666647312	0.9883786820453133	0.9961639664448088	Not Sig
ILMN_1652342	-0.17179960666666716	0.2701222220478876	0.5707886155298827	Not Sig
ILMN_1652343	0.18903903733333305	0.19377793551671696	0.47594863057083464	Not Sig
ILMN_1652348	-0.1487858943333329	0.22347818027478863	0.5149686192128446	Not Sig
ILMN_1652357	0.4269263929999987	0.006896945470308601	0.05135044008645881	Up
ILMN_1652365	-0.058560895999999474	0.4450667725650456	0.7282770874928981	Not Sig
ILMN_1652366	0.05625630333333387	0.5983973051464277	0.828971760416633	Not Sig
ILMN_1652368	0.0005707966666674835	0.9960447798275416	0.998682865164762	Not Sig
ILMN_1652369	0.2983619733333329	0.04326603330639385	0.1845486884554035	Not Sig
ILMN_1652371	-0.015943764333333554	0.8573127803829431	0.9510998994994788	Not Sig
ILMN_1652376	0.006006167999999867	0.930229893697807	0.9771040052747847	Not Sig
ILMN_1652378	0.8006213933333335	0.008251881020574838	0.05814417445954043	Up
ILMN_1652379	0.9488295949999994	0.0010509035487321612	0.014656882394876499	Up
ILMN_1652381	-0.26872914899999945	0.07955782919129543	0.27524658354408393	Not Sig
ILMN_1652392	0.13596174799999972	0.4324744787914819	0.7192725709823589	Not Sig
ILMN_1652394	-0.33666130800000005	0.0021072652172244993	0.02298075216608036	Down
ILMN_1652397	-0.03223017433333464	0.7953199947518034	0.9269653233352247	Not Sig
ILMN_1652407	-0.4246087073333351	0.002963148773403555	0.029071058102898253	Down
ILMN_1652409	-0.9404525296666648	1.551165628695112e-05	0.0015618195543954936	Down
ILMN_1652412	-0.5274965246666667	0.014714033859567877	0.08747066019457617	Down
ILMN_1652413	2.468767610666667	6.149102941494384e-06	0.0010469255538920457	Up
ILMN_1652417	0.1274771209999992	0.25860398577621607	0.5578920228952166	Not Sig
ILMN_1652424	-0.14950175033333313	0.09690001214911764	0.31246307509716154	Not Sig
ILMN_1652429	-0.01832167266666751	0.8914063783327859	0.9639167248573826	Not Sig
ILMN_1652430	0.07780394333333263	0.3673285343235969	0.666471515754419	Not Sig
ILMN_1652431	0.04130564133333259	0.5674275735773192	0.8111889172850181	Not Sig
ILMN_1652434	0.8829220533333331	7.692551646852622e-05	0.0032697145849892527	Up
ILMN_1652436	0.13409406600000118	0.15892700045484343	0.4247034666224353	Not Sig
ILMN_1652439	-0.060378504999999194	0.6139486448194241	0.8378193235387348	Not Sig
ILMN_1652445	-0.10914305599999885	0.368591069260997	0.6676611519163475	Not Sig
ILMN_1652450	0.2680652459999999	0.00967490421790049	0.06483030538180654	Not Sig
ILMN_1652456	-0.6724433650000012	0.009276657735461546	0.0629920908641111	Down
ILMN_1652459	-0.4075962803333315	0.01161696639131538	0.07397704213761583	Down
ILMN_1652461	-0.07148172299999977	0.4923840794966095	0.7623533311348586	Not Sig
ILMN_1652464	0.2072314490000009	0.022427213436184413	0.11778270573257241	Not Sig
ILMN_1652465	0.03627014966666664	0.6718626592854122	0.8687990253867287	Not Sig
ILMN_1652466	-0.09587150166666714	0.43475803933366797	0.7210856830931125	Not Sig
ILMN_1652469	0.09700929666666802	0.4079366914007192	0.6994805725547381	Not Sig
ILMN_1652472	0.16211310633333298	0.22316608151715656	0.514525122297073	Not Sig
ILMN_1652486	0.2053862533333337	0.2740580459106379	0.5748742090161157	Not Sig
ILMN_1652487	-0.12211328466666593	0.39224106480224424	0.6871624268937895	Not Sig
ILMN_1652488	0.010673558999998889	0.927971318990954	0.9761516278394603	Not Sig
ILMN_1652490	0.4472078149999996	0.0037296472609598475	0.03389207695380109	Up
ILMN_1652494	-0.03470875266666695	0.8016536726964189	0.92952529284123	Not Sig
ILMN_1652505	0.22894925733333338	0.040275693685311496	0.17577144989526902	Not Sig
ILMN_1652507	-0.016027199999999908	0.8810819434244694	0.9600438671378677	Not Sig
ILMN_1652512	-0.1712450223333306	0.18657102787770988	0.4656696310456209	Not Sig
