ID_REF	GSM882149	GSM882150	GSM882151	GSM882152	GSM882153	GSM882154	GSM882155	GSM882156	GSM882157	GSM882158
202007_at	5.478633087760915	5.400874211838612	5.94841267284238	4.990059204152423	6.4020031055733195	5.801844704531775	5.896680062119309	5.676341380602802	6.063748749006504	5.901325620693977
202008_s_at	4.817383044137903	4.769991934400314	4.753253499820691	4.639787019405251	5.1641156906067724	4.779987083995234	4.727365427414934	4.729400009619963	4.519866814038307	4.064847076855812
202009_at	5.328241919219391	4.845691763244622	5.141701717964274	5.174844210362664	5.024728039212314	5.179727358691955	5.202736787550854	5.326823859746932	4.8988889969077105	4.168963686038639
202010_s_at	7.319484445498231	6.673932736280099	7.121130853401696	7.133990570786944	7.095940977149244	7.008060701931877	7.499346516593994	6.867017857088572	7.262953064093773	7.484036275141265
202011_at	9.003072456049564	8.992519681496038	8.872698178645592	8.536302707375604	9.135810078876936	9.026749165829575	8.978834905846213	8.815202571328733	9.295982166663793	8.392885801347877
202012_s_at	5.7383041546745845	5.63216989946334	5.441306982988967	5.548825421773238	5.457706632795262	5.528393158786274	5.55891428310112	5.547596719411775	5.420005804199924	5.608087833070908
202013_s_at	4.912206833940426	5.000139889552398	5.6642273879103735	5.353924524072587	5.3301749091195	5.198140115585568	5.148604581047435	5.431429874351866	5.3910675763412295	4.926104057608921
202014_at	5.216495219686399	5.539320352882478	4.713569738460834	5.647322396565506	5.394197059924654	5.646286122141191	5.1596192971267225	5.844783835714644	4.810595643043264	4.714999753802413
202015_x_at	6.4832614824660055	5.715808277577244	5.111404586483869	5.067277438632629	4.905436106962652	4.880786843361167	4.999659348503263	4.892471124838705	5.954458065981703	6.0720156292224825
202016_at	6.790971958192149	5.9469156292875285	7.557773613196859	5.973573967916766	7.738423737315429	5.937100233965345	7.673219030205096	6.197017700527573	8.23907214189856	6.989932135313256
202017_at	7.226716788459602	7.76305510614435	7.928589671795974	8.214769686189841	7.830416964101387	8.256130830439048	7.8582473094622936	8.282476780079923	7.293613543275	7.140288882375799
202018_s_at	8.953246320399504	7.101122876759999	6.465294246451912	6.557380679624491	6.048648512172961	8.49020443663794	8.095849014010808	9.21285746973531	6.864462273587091	8.455808572672952
202019_s_at	5.784648820984648	5.863161157560544	6.011624378061231	5.798014784027311	6.441024928750172	5.967982200139736	6.497701772899139	5.782313150981078	5.907075417049073	5.726666262012036
202020_s_at	7.09849851405118	7.789564096110418	8.239170072316531	8.01889061513499	8.003290548504642	8.062337724289698	7.947542966136945	8.049895259348926	7.8564705362736165	7.881144497141972
202021_x_at	10.864521779879365	10.90678930283835	10.777409276652278	10.588370970925382	10.90365262274082	11.035317359449008	10.905337134145118	11.075474937721555	10.397895672400534	10.770377059603677
202022_at	5.5756353880051375	6.575327913404164	6.633926942608727	6.9450287018802435	6.421495887281336	6.764978777337487	6.237339618191245	6.399685774054651	6.710613395763871	6.314959485421715
202023_at	7.351367375280339	7.2195957466760765	7.580056670299728	7.280317572101842	7.6952804990568096	7.457029828456803	7.768251825442827	7.315347766332858	7.27729772332627	7.28149991225695
202024_at	6.714670981260755	6.348306613278771	7.16866690386445	7.623314759779996	6.751261383673325	7.229638677643528	6.944701872111023	7.006945385668175	6.885296023298484	5.470009146964877
202025_x_at	6.631800136283609	6.6070754891064425	7.376719713647544	7.8357462521424255	6.9562045629023865	7.019403582828772	7.3337021734749905	7.035272649902573	6.896238784648591	7.250906164341635
202026_at	8.560421571559777	9.06008765618208	9.092802851961627	8.878599063359244	9.092341315313012	9.123968760740032	9.09768374062899	8.78180710912868	9.178159134489963	9.453378266159115
202027_at	6.065181298938458	5.776247671237915	6.488815753303591	6.251456543659188	6.053790590294326	6.126192341353813	6.026328451113948	5.982939811918481	6.466862003775918	6.556725833382292
202028_s_at	12.290571418900495	10.527088129747225	7.9864735682473444	8.400857155435242	7.615194758409278	8.058222860258583	8.083503527174724	7.566942982085512	9.724878522380152	9.448033892845
202029_x_at	12.758536167306271	11.953902287683377	12.309465098729508	12.097525668681966	12.244620119677368	12.235338951915661	12.315543758223292	12.251327362871102	12.330341029314924	12.23296057766361
202030_at	5.435786588508047	5.747675077446429	6.40389646330902	6.539793767434606	5.718141574387005	6.0768329092874485	6.221071041959877	5.891351716915444	5.497304890007606	5.914742792466751
202031_s_at	7.617495749553702	7.429271400118398	7.796372704724424	7.809595027070323	7.253598199777586	7.665360435685653	7.5210672310335145	7.366704434077519	7.861207715012111	7.977487725319249
202032_s_at	6.189685539621713	6.449615185804559	6.1241736408938126	6.018553127080084	6.041685650991559	6.303150024759443	6.427341743845512	6.311729608656875	5.932876332130427	6.513485455486052
202033_s_at	7.06616196935692	7.718858126465476	8.17453290648195	7.951853928013245	8.562135553963541	8.208218114209501	8.26113774389126	8.123370811815102	8.07366141244002	7.909177017419133
202034_x_at	5.971428662569429	7.129791271309318	7.136549267117478	7.068194634129029	7.490082223856608	7.200660693958528	7.103220865809044	6.944012722467055	7.405327001363884	7.611743161734267
202035_s_at	7.000126455694943	7.610789740629953	8.036038734872424	6.918584329018863	8.119682987646085	7.504210087522023	7.0282234650978035	7.364208035748446	5.951532778895421	5.010864053170797
202036_s_at	8.975668443740595	10.238701249563627	10.443984928100328	9.532992674701179	10.517349519191852	9.944254805776666	9.85025561020137	9.974158624968902	8.736184614296427	8.314523790645753
202037_s_at	8.742512460280436	9.906561292941916	9.664718731015569	8.840815461496746	9.829462233771723	9.263193131126677	9.207019202385991	9.380036744288537	9.166547750036978	9.029451781457826
202038_at	7.7243176605398585	8.342982057838592	8.40487647658021	8.223201601030473	8.409192169987922	8.463221252862311	8.399638953692554	8.46134302941622	8.30418181643084	8.867917709002926
202039_at	6.231568537936738	7.023994366744656	7.236039073988043	7.1608928672076795	7.15308360543449	7.204599606629925	7.075934429100798	7.083216240868991	6.52482485900073	6.735846936668613
202040_s_at	6.342987745003218	6.386430740716909	6.716863624438012	6.895583231191936	6.667913776844242	6.7868476355294876	6.646977687869923	6.719219863416171	6.985211907987684	6.403309073095574
202041_s_at	6.897417604756624	6.922254113357429	8.027053006662536	7.901345413591959	7.805877593306842	7.761673158292432	7.7396398093656575	7.696760667176126	7.793116270767653	7.904108924327923
202042_at	6.615840591557046	6.499010093451916	7.547915326114907	8.174270280534053	7.459856987017155	7.723395416311719	7.8260095686488444	7.5859735357096785	7.5733529385782665	8.032911745384773
202043_s_at	7.249594097120411	7.019174260319187	7.711063341381953	7.855845844075673	7.785057974047037	7.554125656872484	8.14081821894361	7.693965406858015	7.816634903154565	8.327236721028804
202046_s_at	3.6662555375525927	3.439924808784186	3.878263968181852	3.4561612597113522	3.9722783480721247	3.857274697665073	3.949182947194788	3.3660022327213635	3.5181540207678186	3.4480859682189724
202047_s_at	6.453860927430617	6.601026708088323	6.45408934205046	6.434460264807002	6.41960158671168	6.775388649977026	6.35943577845805	6.785602860255818	6.4376282469538415	5.895769676416103
202049_s_at	5.569069657006501	5.568746372164744	6.230329843192956	6.1626086482275095	6.312447540478138	6.1884140798772895	6.206013040253411	6.355584904203987	6.4489623172251935	5.91727778650241
202050_s_at	6.061665615525267	5.764570682819385	5.831279878262264	5.752247092809575	6.2770887339716035	5.969803223734542	6.031663515070403	5.993475377469726	5.9707780442820395	5.936516158624316
202051_s_at	4.17055452031292	5.582040309954524	6.2387082275080035	5.9784834991768205	6.566694620023079	6.437268610475822	6.046988636066906	6.702987015319706	6.296788675258137	6.2503791497147665
202052_s_at	6.074684606112003	6.430738135198681	7.331666884551102	7.15531451321823	7.2844227033984925	6.836818535569406	7.512687454389707	7.049962545075609	7.572662562466551	7.13602451579527
202053_s_at	9.662474769050913	9.468851964620821	10.311528659031184	10.18264649261177	10.54211205077451	10.393074746210429	10.435203002081465	9.905769561831542	9.931514202934054	9.804511816594692
202054_s_at	8.554917641243877	8.735525020442747	8.89528116981107	8.939397529077839	9.151870990632444	9.379904876337225	9.039377506936393	8.898116336642415	8.917107625799852	9.009566221712914
202055_at	5.248786041149891	5.637673477215057	6.202689229882802	6.179161082623072	6.095258179791901	5.825437375014268	6.234437132080704	6.2611740463563095	6.176032189544321	6.17994263974675
202056_at	2.7066127688940136	2.594480306550061	3.790885968744752	3.309851964994354	3.990197382784292	3.7929705760013657	3.8450360449298784	4.246405806904686	3.449616968472255	3.1518689616553384
202057_at	4.146165280762591	3.8794039644704004	3.5849140493991167	3.5822190136826055	3.6160183931975074	3.6252766857015137	3.5048007497869995	3.613500182021089	3.871614415225815	3.9109014300846634
